0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9811320754716981, 0.0, 0.0, 0.0
0.0, 0.9791666666666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5882352941176471, 0.9047619047619048, 0.046875, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9882352941176471, 0.9809523809523809, 0.78125, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.9904761904761905, 0.9375, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
0.4563106796116505, 1.0, 0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.9375, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
0.6504854368932039, 1.0, 0.0, 0.0, 0.375, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.921875, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
0.7961165048543689, 1.0, 0.0, 0.0, 0.4375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9882352941176471, 1.0, 0.875, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
0.8446601941747572, 1.0, 0.0, 0.0, 0.4375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9764705882352941, 1.0, 0.75, 0.04878048780487805, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
0.8543689320388349, 1.0, 0.0, 0.0, 0.4791666666666667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9764705882352941, 0.9523809523809523, 0.71875, 0.23170731707317074, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
0.883495145631068, 0.9791666666666666, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9647058823529412, 0.9047619047619048, 0.703125, 0.36585365853658536, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
0.9029126213592233, 0.9375, 0.0, 0.0, 0.4791666666666667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9529411764705882, 0.8666666666666667, 0.71875, 0.4146341463414634, 0.0, 0.0, 1.0, 0.0, 0.016666666666666666, 0.0
0.9029126213592233, 0.8958333333333334, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9294117647058824, 0.8571428571428571, 0.6875, 0.4878048780487805, 0.0, 0.02702702702702703, 0.9811320754716981, 0.0, 0.016666666666666666, 0.0
0.9029126213592233, 0.8958333333333334, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9176470588235294, 0.8571428571428571, 0.671875, 0.5853658536585366, 0.0, 0.24324324324324326, 0.9811320754716981, 0.0, 0.1, 0.0
0.883495145631068, 0.875, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9058823529411765, 0.8571428571428571, 0.671875, 0.6585365853658537, 0.0, 0.40540540540540543, 0.9528301886792453, 0.0, 0.11666666666666667, 0.08571428571428572
0.883495145631068, 0.8541666666666666, 0.02564102564102564, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.14285714285714285, 0.8823529411764706, 0.8571428571428571, 0.65625, 0.6829268292682927, 0.0, 0.4864864864864865, 0.9433962264150944, 0.0, 0.23333333333333334, 0.2
0.8737864077669902, 0.8541666666666666, 0.02564102564102564, 0.0, 0.4791666666666667, 0.0, 0.0, 0.0, 0.0, 0.25, 0.8823529411764706, 0.8380952380952381, 0.65625, 0.7195121951219512, 0.0, 0.5945945945945946, 0.9433962264150944, 0.0, 0.3, 0.22857142857142856
0.8737864077669902, 0.8541666666666666, 0.02564102564102564, 0.0, 0.4583333333333333, 0.0, 0.0, 0.0, 0.0, 0.39285714285714285, 0.8823529411764706, 0.8285714285714286, 0.65625, 0.7560975609756098, 0.0, 0.6216216216216216, 0.9245283018867925, 0.0, 0.31666666666666665, 0.22857142857142856
0.8640776699029126, 0.8541666666666666, 0.07692307692307693, 0.0, 0.4583333333333333, 0.0, 0.0, 0.0, 0.0, 0.75, 0.8823529411764706, 0.819047619047619, 0.65625, 0.7682926829268293, 0.0, 0.6756756756756757, 0.9056603773584906, 0.0, 0.38333333333333336, 0.2857142857142857
0.8252427184466019, 0.8541666666666666, 0.07692307692307693, 0.0, 0.4583333333333333, 0.0, 0.0, 0.0, 0.0, 0.8928571428571429, 0.8823529411764706, 0.8095238095238095, 0.65625, 0.7804878048780488, 0.0, 0.7567567567567568, 0.9056603773584906, 0.0, 0.38333333333333336, 0.2857142857142857
0.8252427184466019, 0.8541666666666666, 0.1282051282051282, 0.0, 0.4583333333333333, 0.0, 0.0, 0.0, 0.0, 0.8928571428571429, 0.8823529411764706, 0.7904761904761904, 0.65625, 0.8048780487804879, 0.0, 0.7837837837837838, 0.8867924528301887, 0.0, 0.4, 0.34285714285714286
0.8446601941747572, 0.8541666666666666, 0.15384615384615385, 0.0, 0.4583333333333333, 0.0, 0.0, 0.0, 0.0, 0.9285714285714286, 0.8705882352941177, 0.7904761904761904, 0.6875, 0.8170731707317073, 0.0, 0.8108108108108109, 0.8773584905660378, 0.0, 0.4666666666666667, 0.37142857142857144
0.8252427184466019, 0.8541666666666666, 0.23076923076923078, 0.0, 0.4583333333333333, 0.0, 0.0, 0.0, 0.0, 0.9285714285714286, 0.8588235294117647, 0.7904761904761904, 0.6875, 0.8292682926829268, 0.0, 0.8378378378378378, 0.8773584905660378, 0.0, 0.48333333333333334, 0.42857142857142855
0.8155339805825242, 0.8333333333333334, 0.23076923076923078, 0.0, 0.4583333333333333, 0.0, 0.0, 0.0, 0.14285714285714285, 0.9285714285714286, 0.8588235294117647, 0.7904761904761904, 0.703125, 0.8292682926829268, 0.0, 0.8378378378378378, 0.8773584905660378, 0.0, 0.5, 0.42857142857142855
0.8155339805825242, 0.8333333333333334, 0.2564102564102564, 0.0, 0.4583333333333333, 0.0, 0.0, 0.0, 0.14285714285714285, 0.9285714285714286, 0.8588235294117647, 0.8, 0.703125, 0.8292682926829268, 0.0, 0.8378378378378378, 0.8679245283018868, 0.0, 0.5166666666666667, 0.42857142857142855
0.8058252427184466, 0.7916666666666666, 0.3076923076923077, 0.0, 0.4583333333333333, 0.0, 0.0, 0.0, 0.21428571428571427, 0.9285714285714286, 0.8588235294117647, 0.8, 0.71875, 0.8292682926829268, 0.0, 0.8378378378378378, 0.8679245283018868, 0.0, 0.5166666666666667, 0.42857142857142855
0.8058252427184466, 0.7916666666666666, 0.3076923076923077, 0.0, 0.4583333333333333, 0.0, 0.0, 0.0, 0.21428571428571427, 0.9285714285714286, 0.8588235294117647, 0.8, 0.734375, 0.8536585365853658, 0.0, 0.8648648648648649, 0.8679245283018868, 0.5, 0.5, 0.42857142857142855
0.7961165048543689, 0.7916666666666666, 0.3333333333333333, 0.0, 0.4583333333333333, 0.0, 0.0, 0.0, 0.21428571428571427, 0.9285714285714286, 0.8588235294117647, 0.8, 0.734375, 0.8658536585365854, 0.0, 0.8918918918918919, 0.8584905660377359, 0.5, 0.5166666666666667, 0.42857142857142855
0.7961165048543689, 0.7916666666666666, 0.358974358974359, 0.0, 0.4583333333333333, 0.0, 0.0, 0.0, 0.21428571428571427, 0.9285714285714286, 0.8588235294117647, 0.8, 0.734375, 0.8658536585365854, 0.0, 0.8918918918918919, 0.8490566037735849, 0.5, 0.5333333333333333, 0.42857142857142855
0.7864077669902912, 0.7916666666666666, 0.358974358974359, 0.0, 0.4583333333333333, 0.0, 0.0, 0.0, 0.21428571428571427, 0.9642857142857143, 0.8588235294117647, 0.8, 0.734375, 0.8780487804878049, 0.0, 0.918918918918919, 0.839622641509434, 0.5, 0.5333333333333333, 0.45714285714285713
